N,P,K,temperature,humidity,ph,rainfall,label
27,75,68,18.04686580664415,73.7435101779742,5.909393145616345,142.08513602496402,okra
66,67,70,24.86726798966173,51.35519289121072,7.617708438854434,297.35004421134295,okra
34,55,45,22.91644778968729,83.64880670405424,7.327753415601119,144.2261726672837,okra
42,79,41,17.41237059770622,72.15310002042835,6.622466964662245,104.7883356873769,okra
32,72,21,18.76767084659516,54.70690177582693,7.156934899632573,215.30654620187104,okra
69,79,43,16.372878469669633,56.7744365877856,7.481900792008796,154.11218755939177,okra
117,45,39,22.15465690160024,72.15549808427795,6.101734767294888,238.864457559229,okra
40,69,41,28.08208329286368,63.26851166035548,5.786340110739986,233.60492835459812,okra
109,22,77,31.23356161596672,68.87787616335618,6.4863546090252875,140.96630356535562,okra
66,78,72,18.10904358174491,83.73120714309698,7.792028007349212,53.248013038726825,okra
31,20,24,27.84160600055088,47.31533508723345,6.992068366333203,82.54373767457372,okra
100,59,66,29.90920587919021,43.29260466707868,7.787552286998012,60.60966219928808,okra
116,47,69,20.03103882454324,69.03858005414207,7.132146301364749,235.5962560579084,okra
53,77,58,19.76604792419629,72.9277525123851,7.186983331591158,88.4147013269289,okra
85,64,60,29.17066581565618,88.60728452181395,7.754620840422469,54.24144760914413,okra
77,56,36,20.104333287756795,73.13969855113083,7.529616750865245,208.58786879990384,okra
55,59,48,31.068541320849988,45.738517680914725,6.493673711966042,144.33543168327708,okra
59,60,26,15.014862870785857,49.532598142874704,5.984481986971548,106.8969421352298,okra
25,34,78,27.02720597114068,75.36749130647684,6.531863183963456,117.18083670891042,okra
63,25,52,26.6284506402636,62.70379957764472,6.465537050923045,118.6654566589108,okra
34,46,31,33.84838636672865,84.66060045952084,7.11252777201173,209.26270430615648,okra
79,51,46,29.22783694491719,66.86666943087526,5.9915150286397205,95.72013800317792,okra
71,72,23,26.509525569365486,50.16981803287532,7.591626454883836,197.6881507430002,okra
110,47,37,34.657860560517925,76.19424694625914,7.612449179787065,234.71425578003692,okra
25,36,42,33.52775028885084,43.14220938393392,5.712795879887633,89.34319056483073,okra
24,77,62,30.89435945446316,75.3576892524641,5.606064206162163,62.88840310165082,okra
54,57,77,33.38633998078071,49.98866281900364,7.560396793020642,141.66166727591016,okra
82,55,48,18.23242344636332,80.69924338698104,6.895623386943036,70.25065583554,okra
44,38,43,33.401801759214194,66.02168337958818,7.661493600737785,150.23745487526554,okra
44,21,61,26.161363370316664,63.11193773880907,5.769549748852536,286.3446232768465,okra
103,42,79,22.4500115719218,71.07503621865757,7.637241790604548,186.33067452194751,okra
67,57,65,18.90765946621846,87.31622167153414,5.625023444595785,126.08948020578882,okra
77,63,53,18.148647052520264,88.86329575581712,6.521084672131643,235.14605201807956,okra
77,69,58,28.39169257915268,40.25139949161926,7.147243621772299,91.94171457462824,okra
59,47,78,17.0768066436328,88.20698481191326,6.614568453854953,171.40653435581825,okra
42,64,67,23.16452309527733,53.54949258751915,6.995671958952354,267.5860518072357,okra
116,44,63,27.481503487632857,48.675203320515166,5.620197619994428,210.86142083014843,okra
75,26,40,21.81107260088517,80.81500114229772,5.90989189503004,84.7026831213586,okra
73,61,63,30.961155835731155,55.32919688713358,7.634491325889879,121.2887355143078,okra
47,54,28,17.051400883487172,46.1937161253894,6.217533175263792,246.52315617059884,okra
116,43,78,29.046816575388117,71.3416132673295,7.358270126011149,190.45988594846685,okra
65,42,54,21.137291915326507,81.35363748274696,7.876281390529503,261.9891938675072,okra
59,63,68,33.95205114433845,40.72562251005613,5.919457629479427,166.88244221834452,okra
47,73,47,20.94456430209483,42.88490882689516,6.645056465988051,147.08542008993317,okra
39,73,66,18.574949510448874,69.98466026873328,7.055771095908426,135.4159668754155,okra
36,59,64,30.119888045251976,58.6010839586362,7.325575194383562,228.30129162709648,okra
101,53,65,23.264557251600458,87.21145642580626,5.622379176472425,236.65730702678903,okra
56,73,78,27.2484985036489,41.327127196437935,7.343268800140921,238.9225086962468,okra
66,53,29,33.20094214370047,46.544490433892406,6.621333269800132,118.71312600137094,okra
112,74,61,29.26140508473406,76.18574667181916,6.865805830544312,261.0353686674443,okra
98,21,46,16.78383037518573,65.56675524025991,6.190928222269935,125.9125486012714,okra
37,36,35,21.07173879904189,66.90952701185304,7.549305441864995,106.05828868943708,okra
105,61,55,26.778457030871703,61.050160623900034,6.41278941366769,187.65496721226916,okra
68,45,54,26.457390619717323,71.57092182960153,7.890845888874221,161.7608021132691,okra
31,32,74,30.609231571597483,58.68689946534553,7.6601817817358135,52.61177222217776,okra
83,71,23,20.562078299536395,67.82275479855377,6.976766968124606,270.7300717406162,okra
92,60,61,16.772814665919576,89.97648948467054,7.701122286831955,272.8998319896117,okra
60,75,69,23.96854078361876,85.73059870951613,7.479070774802184,249.4586683399,okra
54,76,77,16.283830947131406,52.51151754886902,7.352384347598891,257.04229994877585,okra
31,59,37,20.91504912871269,85.85174996218436,6.375351446510946,202.7191170197894,okra
82,61,73,25.351719284013647,60.38346257333368,5.8770481592929835,269.56523420448707,okra
67,29,62,28.39230697238018,57.31964118912442,7.0708878444967,210.6221740950021,okra
82,22,32,29.98309008158936,82.68594909461409,7.604389482806891,233.8742049914916,okra
102,30,55,18.559913468297268,53.53188024767386,5.774204246339479,222.30282430492448,okra
91,61,59,27.963925172250544,53.77023857948421,6.139711814958788,291.74530645765805,okra
54,46,76,16.19645963369663,63.59353828482233,6.7110986789886224,252.876497957918,okra
113,44,35,24.48974733141332,64.01706426221497,7.283980177891356,197.17943846799497,okra
69,63,21,18.93047525666288,40.75315659220506,5.653513697486661,229.22750442871543,okra
80,22,23,16.02915556948132,62.346365138474034,7.340020229032131,173.6543925754478,okra
118,68,49,29.45182374758444,44.21945684050685,6.425454885401214,241.9925185785045,okra
95,55,62,34.61792904909352,42.82034033125407,7.267867817926551,80.65199074976682,okra
65,68,44,28.884046030308667,89.7608595338823,6.2949061749960755,150.72043530035938,okra
111,78,50,16.382136423551252,84.20846972773953,6.332624759845089,192.8874787238188,okra
82,24,27,33.638960935841894,69.94644935088019,7.441787600432066,279.7225985887821,okra
83,41,56,20.60830643115266,81.46632175906939,7.992646904207202,250.8044124086879,okra
77,72,48,20.4580787229842,50.98694645700829,6.207959041092344,69.0444745406802,bottle_gourd
59,34,75,19.286884528856618,52.0251326583345,6.3140007586117095,118.36576800716092,bottle_gourd
53,26,77,31.993053880344203,53.24967134187908,6.0867174882785235,83.0486289315316,bottle_gourd
113,77,42,26.90740134822089,47.65654977803241,6.748767813718795,205.93154243848005,bottle_gourd
45,56,77,26.87375471099161,49.99108739276666,5.862828839420274,91.47784755000974,bottle_gourd
71,58,20,23.20562833921751,82.80439156358356,5.686223806006694,107.84168403596684,bottle_gourd
45,60,61,16.584253565454134,45.36363993900444,6.738197821202193,130.18644699132074,bottle_gourd
102,61,69,26.356632311553064,85.07226921319293,6.925712139936364,79.34171036241581,bottle_gourd
25,69,57,27.82142117793656,70.05564017335848,7.9970375027306115,174.17093970281957,bottle_gourd
106,41,21,30.34936296752252,49.916804638747394,7.356137746503517,256.1879474332376,bottle_gourd
105,43,53,29.62076554185442,41.161766547521125,5.866504090162816,207.22420639868344,bottle_gourd
36,70,42,32.84689616856343,75.70871813262912,7.342691712561004,208.6403088584906,bottle_gourd
106,54,43,24.953130983256216,83.24487482481717,6.279016993065478,98.91480120659428,bottle_gourd
72,73,50,25.28313126654481,65.97080494649062,5.724724289067976,124.6767070067492,bottle_gourd
43,60,46,31.938147785822707,70.75047438838371,6.9783077927126556,286.1583214483209,bottle_gourd
32,71,50,33.39677486361781,47.77724547305675,6.459836190355939,221.1547178499914,bottle_gourd
97,68,73,31.03888767914248,63.0139898191474,6.3384716322879715,266.06883287482145,bottle_gourd
54,44,77,33.123931687136746,70.2854233556886,7.696011875855749,267.1191187449626,bottle_gourd
34,70,44,19.51175675628877,55.636005070034486,6.770280048130806,161.0397562683102,bottle_gourd
87,64,20,33.00279954380797,89.99079160649357,6.289031424439704,139.46002386881128,bottle_gourd
91,35,60,32.52837618494978,86.48618291757242,6.424030101474378,166.02515211491186,bottle_gourd
73,22,51,21.946125453708348,61.66324849122309,6.5746769298140135,211.07768832774155,bottle_gourd
73,26,77,15.355514287855671,77.38674410200015,6.195394202651474,291.73835190614875,bottle_gourd
84,41,36,21.142967164189685,88.1229403308703,6.087057814508103,288.93176173187385,bottle_gourd
112,22,68,33.3853663414465,59.17489629827789,6.970545380136734,275.66841549796834,bottle_gourd
24,51,47,21.10608187892409,77.32076752939574,7.979521554540026,117.9307062100738,bottle_gourd
96,79,75,31.572879042994067,46.99782218361519,6.579469765835832,172.3793187346006,bottle_gourd
73,49,71,25.14081331190628,83.6014954298382,6.551075290751309,270.01174043080755,bottle_gourd
73,25,49,28.256991622357692,44.2825727421008,6.757209127655681,234.9029682187896,bottle_gourd
97,37,26,23.25360760309415,62.622128351513766,5.598585955426518,239.6991341872484,bottle_gourd
91,72,64,22.385331540998116,76.88861338809934,7.4641975184021465,293.7197473810104,bottle_gourd
55,54,58,31.493310389019666,63.35343943906716,6.602550522176163,155.13852326297516,bottle_gourd
68,71,62,25.01457284311746,58.84560661243155,6.748193986471184,123.18580293772672,bottle_gourd
88,20,26,17.124837532515325,50.82634873809912,7.9466573270112075,66.39226401581442,bottle_gourd
82,54,75,20.37104432787314,89.50755594639665,6.866996528714894,99.11352322791268,bottle_gourd
20,66,52,24.67251280075045,51.30324114519379,6.104583006017428,106.92633749108042,bottle_gourd
89,67,64,19.893571767007582,41.69327088250199,7.800268995936536,273.15098544519583,bottle_gourd
91,56,62,16.739639310979822,67.36794065034468,7.8799774963893245,107.9423698504456,bottle_gourd
114,50,24,31.3174095317152,80.9084859166187,6.302162161825133,178.4106103304974,bottle_gourd
74,59,39,26.421807243444555,87.17156288982292,5.86269889073648,277.11512861278607,bottle_gourd
59,61,58,26.96398116935751,78.81003429360081,7.413437648006363,125.47434316721552,bottle_gourd
98,41,25,26.819337938381494,81.22338952335187,6.810387808803359,72.82128505196113,bottle_gourd
30,25,59,22.165411876067587,86.61431167076233,6.867736880690548,227.67097584960288,bottle_gourd
36,75,70,16.073995454622548,46.010169306005885,5.574153664063206,270.7846834506828,bottle_gourd
21,58,60,24.40775990822924,40.62071893572587,6.5852195615410265,204.28299040183416,bottle_gourd
113,53,37,20.628196421356684,56.525481272876334,6.320762085951826,109.17565071031623,bottle_gourd
46,65,70,27.46704942424657,65.52810706622192,7.655637602151318,116.31189081728012,bottle_gourd
40,51,41,19.566274997297835,66.44002863727285,6.866493231993556,190.9600768508116,bottle_gourd
20,46,72,33.88039974010768,56.95278484107988,7.299398401459005,290.69109871670673,bottle_gourd
30,47,76,27.23930898932662,76.25986006681771,6.841030355601932,61.11362438946375,bottle_gourd
99,20,71,32.95303700344128,75.72653798783823,5.603419349058076,156.05624728231373,bottle_gourd
65,79,71,30.644176966079,53.176912995707184,5.542594287866018,115.13717514095931,bottle_gourd
42,56,73,28.280067936329964,46.95400757507038,7.451216794628207,82.06242236590154,bottle_gourd
68,63,38,17.392473643841214,77.56077126422313,7.1152173150793825,156.36080455913705,bottle_gourd
57,74,75,21.22642472444729,58.0089604014273,7.4092547355885925,268.6918264723647,bottle_gourd
93,25,31,34.444909063836846,44.60806846129339,5.8946653994590195,297.66264023093106,bottle_gourd
41,45,31,16.29862616635682,79.52566198706307,7.970891379261529,250.3195884668299,bottle_gourd
48,77,59,16.74829655199286,44.75839672888048,7.90842187680179,149.04014895880098,bottle_gourd
108,54,74,33.15174041417518,45.93604387472611,5.78388372131435,152.29415853512046,bottle_gourd
94,69,28,20.287716265819192,57.55497214986569,7.630061479240698,200.19610159242424,bottle_gourd
37,47,59,27.89036412609286,79.54268812735216,7.96275047694898,176.0405854224317,bottle_gourd
42,28,36,19.602212132377623,68.53323712724149,7.16994473498936,70.57637037561634,bottle_gourd
30,24,24,17.44096438279648,82.13725274431769,7.6119190392148965,291.5683454310246,bottle_gourd
40,47,77,31.65521597905909,48.3591290890864,7.96086381113373,103.5026568614748,bottle_gourd
59,56,52,27.663197241806365,61.27819449088773,7.913834336382705,221.9822607912213,bottle_gourd
46,54,27,34.71999159033871,58.18563193291295,7.2581044609488465,276.2865665158677,bottle_gourd
30,54,42,34.62085743071678,49.59032607456464,6.524659201710994,56.1287498644268,bottle_gourd
37,39,72,24.34714779534406,43.65617865924344,6.0975242795643005,197.4148574533725,bottle_gourd
76,58,47,30.67576997433189,74.11032860597112,7.32788183719584,248.21041231774367,bottle_gourd
79,51,38,17.885893989496793,56.26525503865503,5.536541446373903,69.26887709651751,bottle_gourd
49,27,51,15.40846325461599,53.20105730862917,7.98574305771538,60.08111616274313,bottle_gourd
88,70,28,15.734097104898412,58.70975337250918,5.636861062187517,273.7683665336991,bottle_gourd
35,55,57,21.572434783125765,42.84383748723419,6.395091427202072,76.74353839065019,bottle_gourd
21,25,28,34.04363525308732,75.26739588333425,7.894745015614475,291.71411203935315,bottle_gourd
66,61,49,24.057110015268485,53.14136059470776,6.268355307809353,156.12658361655195,bottle_gourd
23,46,56,33.41469447972841,70.21776051613725,6.986444379712801,144.5649813138435,bottle_gourd
20,54,48,20.893497641790145,53.20475236755168,7.861335987250944,170.02363692070614,bottle_gourd
77,71,49,18.7039884700295,56.19995025374432,7.7465054721881765,118.07512608110548,bottle_gourd
100,30,43,24.721669508063773,76.65640715989781,5.6034244981606545,296.3033913679992,bottle_gourd
42,69,68,28.566016617847247,41.85182266681095,7.651572746770643,272.5527147781412,bottle_gourd
68,32,25,25.22962635032533,82.29150877099266,7.364898440587458,186.6066402695739,bottle_gourd
111,60,69,18.00351093563342,61.98035161833885,7.60907466618119,197.16757284916972,bottle_gourd
29,58,32,34.96239158742874,40.93909925101378,7.215517719774017,298.7277403854718,bottle_gourd
89,57,22,16.59021219063788,77.14350345477753,7.0782478306796435,158.82505902515155,bottle_gourd
66,68,69,19.50277652851304,73.88404159323287,7.812953019246253,160.7586302459026,bottle_gourd
29,58,37,17.411681092027514,50.198535675537,6.164714301458757,177.82731117843574,bottle_gourd
56,78,22,26.65676484084466,56.335935850088056,7.88295099846288,188.84034898139697,bottle_gourd
78,62,34,28.737164498524628,73.33992039702287,5.5207033505509,220.8164480842818,bottle_gourd
114,23,64,26.271568057673832,63.89615350284718,6.773403555635466,210.1059981815606,bottle_gourd
106,23,63,17.028310017588716,49.9615086028097,7.661658460767521,290.50349573246496,bottle_gourd
52,74,53,34.50717352236899,51.10806867380716,5.662761896588838,142.2862028401845,bottle_gourd
59,55,21,30.8072302519424,49.65257323019479,7.233487056901105,224.96320825860124,bottle_gourd
